match_id,radiant_win
6969550680,False
6969572663,True
6969603743,False
6969606794,False
6969639725,True
6969663094,True
6969667267,True
6969672304,False
6969682081,True
6969694682,False
6969694894,False
6969730911,True
6969781656,False
6969797733,False
6969801805,False
6969815557,False
6969823543,False
6969882585,True
6969891404,True
6969903865,True
6969913570,False
6969928839,False
6969952288,True
6969969928,True
6970025572,True
6970039954,False
6970063131,False
6970073237,True
6970138427,False
6970142321,True
6970153310,False
6970157031,False
6970205365,False
6970209700,False
6970222131,False
6970287462,True
6970294150,True
6970298722,False
6970303741,False
6970304035,True
6970306420,False
6970317764,False
6970404251,False
6970418099,False
6970427891,False
6970493066,True
6970553592,False
6970572472,False
6970601228,True
6970632003,False
6970650875,True
6970654762,True
6970706317,False
6970723732,False
6970743202,True
6970769180,True
6970772450,True
6970796084,False
6970823721,False
6970882139,True
6970937766,True
6970938360,True
6970946716,False
6971001298,False
6971003984,False
6971020906,False
6971040324,True
6971082820,False
6971092400,False
6971095843,False
6971103155,False
6971104825,False
6971125615,True
6971151294,True
6971154849,False
6971157845,True
6971158465,True
6971184650,True
6971225270,True
6971227461,True
6971247262,False
6971289569,False
6971291331,False
6971310028,False
6971312711,True
6971373479,True
6971377360,False
6971430677,True
6971449410,True
6971460186,False
6971467769,True
6971542023,False
6971561573,True
6971562544,False
6971564157,False
6971564417,False
6971567062,False
6971569480,False
6971573910,True
6971578965,True
6971580622,True
6971613349,True
6971635911,False
6971673147,True
6971679091,True
6971703177,False
6971724334,False
6971728806,False
6971731801,False
6971734452,False
6971734975,True
6971741050,True
6971747955,True
6971747967,False
6971777884,True
6971812789,True
6971864013,True
6971869491,False
6971870029,True
6971872181,False
6971880589,True
6971884041,False
6971914775,True
6971961121,True
6971968727,True
6971969715,False
6971971521,True
6971979975,False
6971987998,False
6972004868,False
6972057924,False
6972071720,False
6972076734,True
6972079971,False
6972093181,True
6972142010,False
6972155744,False
6972165844,False
6972168577,False
6972217715,False
6972218538,False
6972219509,True
6972260502,False
6972282467,True
6972310511,False
6972339925,True
6972354117,False
6972376006,False
6972385002,True
6972433453,False
6972444062,False
6972463708,False
6972464280,False
6972488107,False
6972491412,True
6972497306,True
6972527530,True
6972532144,False
6972649706,True
6972651816,False
6972652329,False
6972658751,True
6972682847,False
6972684789,False
6972685728,False
6972687767,False
6972692730,True
6972712930,True
6972722421,True
6972726601,False
6972726707,False
6972728245,True
6972728344,True
6972730302,False
6972753555,True
6972759767,True
6972766827,False
6972779906,True
6972782268,False
6972782929,True
6972796212,True
6972796989,True
6972807296,False
6972816697,False
6972823070,False
6972823179,False
6972825059,False
6972826842,True
6972833788,True
6972875360,False
6972881736,False
6972884267,True
6972894735,False
6972910330,True
6972919922,True
6972931676,False
6972937378,True
6972941634,True
6972971080,False
6972982353,False
6972984198,True
6972984729,True
6973030931,False
6973037694,False
6973044828,True
6973070117,True
6973079766,True
6973101281,False
6973117121,False
6973136034,True
6973158805,True
6973216983,False
6973224899,True
6973265634,False
6973270477,True
6973276739,False
6973328073,False
6973344825,True
6973367389,True
6973411726,False
6973415949,False
6973422342,False
6973476107,False
6973481748,True
6973501054,True
6973502467,False
6973567857,False
6973572344,True
6973579943,True
6973586739,True
6973586886,False
6973659941,True
6973663861,False
6973676007,False
6973721362,False
6973721367,False
6973724471,True
6973728483,False
6973739547,True
6973757758,True
6973768334,False
6973783043,False
6973793486,False
6973794799,False
6973799362,False
6973819306,False
6973845569,False
6973845856,False
6973855783,True
6973867630,False
6973869334,False
6973874242,False
6973883486,False
6973911005,False
6973925730,False
6973932402,False
6973948025,True
6973997677,False
6974027371,False
6974032788,False
6974063049,True
6974065500,False
6974068068,True
6974077330,False
6974098397,True
6974098635,False
6974102480,True
6974110659,True
6974134010,True
6974134882,False
6974135634,False
6974136277,True
6974149546,False
6974167134,False
6974171528,False
6974172702,False
6974173727,False
6974182016,False
6974188045,False
6974206870,False
6974209534,False
6974218277,False
6974219463,False
6974223332,False
6974223385,True
6974247425,False
6974251311,True
6974259777,False
6974263405,True
6974266979,False
6974281905,False
6974288808,True
6974328751,False
6974329362,False
6974345060,True
6974353581,False
6974374018,True
6974380258,True
6974390327,False
6974418973,True
6974438164,True
6974440706,True
6974448178,True
6974461833,False
6974471509,False
6974480550,False
6974488495,True
6974499698,True
6974501968,True
6974549265,False
6974565366,True
6974569399,False
6974571735,True
6974577420,True
6974596919,False
6974635671,False
6974648255,False
6974683421,False
6974695263,True
6974708185,False
6974773038,False
6974789508,False
6974795047,False
6974805091,True
6974827788,False
6974831850,False
6974836699,False
6974857814,True
6974876939,False
6974881411,True
6974904065,True
6974916517,False
6974925890,False
6974930422,False
6974936586,True
6974977985,False
6974995602,True
6974996849,True
6975033212,False
6975062315,True
6975076977,True
6975078877,False
6975122966,True
6975146878,False
6975152436,True
6975193929,False
6975203506,True
6975232702,False
6975249200,True
6975250017,False
6975277842,True
6975289553,True
6975299425,False
6975325463,True
6975326645,True
6975457421,True
6975459838,True
6975461974,True
6975492472,False
6975492746,False
6975495942,False
6975496899,False
6975498058,False
6975521498,False
6975529196,False
6975537231,True
6975553715,True
6975558444,False
6975558678,True
6975587904,True
6975589014,False
6975590847,True
6975601674,False
6975629400,False
6975632223,False
6975633431,True
6975645614,True
6975658467,True
6975668127,True
6975671762,False
6975682560,True
6975684699,False
6975689299,False
6975689713,False
6975694514,False
6975725462,False
6975728993,False
6975736462,False
6975746241,False
6975753882,True
6975777316,False
6975786559,False
6975795790,False
6975800640,True
6975811874,True
6975872098,False
6975936897,True
6975949212,True
6975968336,False
6975973908,False
6975982190,True
6976042294,False
6976056402,False
6976066938,True
6976074565,True
6976114598,True
6976132814,True
6976135464,False
6976151457,False
6976155408,False
6976189891,False
6976208999,False
6976228990,False
6976229740,False
6976237534,False
6976240727,True
6976310708,False
6976322333,False
6976328663,False
6976332569,False
6976337425,False
6976361194,False
6976372729,False
6976389400,False
6976406411,False
6976422204,False
6976424349,False
6976425893,True
6976464785,False
6976467646,True
6976493571,False
6976531163,True
6976536799,False
6976538795,True
6976544302,False
6976550356,True
6976572474,False
6976594226,False
6976595316,False
6976599446,True
6976601797,False
6976643361,True
6976651938,False
6976674066,True
6976680871,False
6976695976,True
6976701086,True
6976702113,True
6976706362,True
6976728703,False
6976731846,False
6976737852,False
6976767803,True
6976767968,False
6976819462,True
6976864513,False
6976865279,True
6976865686,False
6976875482,False
6976903194,True
6976909202,True
6976925526,True
6976941233,True
6976953588,False
6976957335,True
6976958511,True
6976973437,True
6976997044,True
6977000611,False
6977001029,False
6977004383,True
6977038633,True
6977039356,False
6977043959,True
6977050767,True
6977055421,True
6977066526,True
6977084746,False
6977089517,True
6977113600,False
6977118494,False
6977119466,False
6977126771,False
6977130343,False
6977133580,True
6977162140,True
6977168817,False
6977178661,False
6977201700,True
6977218378,False
6977226774,False
6977228088,False
6977231078,False
6977234357,True
6977261304,True
6977283246,False
6977283515,False
6977299616,True
6977302128,False
6977306484,True
6977379923,True
6977394192,False
6977412947,True
6977417868,True
6977464429,True
6977507121,True
6977507661,True
6977519227,False
6977563058,True
6977574948,False
6977574949,False
6977613487,False
6977635815,True
6977669287,False
6977689476,True
6977689577,False
6977742031,False
6977748811,True
6977766078,True
6977771513,False
6977774343,True
6977817359,False
6977824759,True
6977851784,True
6977855481,False
6977880786,True
6977935100,True
6977952142,False
6977954145,False
6977994556,False
6978006143,True
6978016540,False
6978018290,True
6978058145,True
6978067096,False
6978069145,False
6978073071,False
6978097404,True
6978112265,False
6978113343,True
6978134331,True
6978142084,True
6978146638,False
6978176272,True
6978193199,False
6978222921,False
6978226854,True
6978269622,False
6978331087,False
6978347963,False
6978366390,True
6978367201,True
6978376476,True
6978400234,False
6978410852,True
6978417107,False
6978418125,True
6978437179,True
6978439915,False
6978455088,False
6978467843,True
6978488990,False
6978489628,False
6978490648,True
6978514396,True
6978517478,False
6978522384,True
6978529653,False
6978531872,False
6978545314,True
6978574674,False
6978575010,False
6978575458,True
6978583893,True
6978588100,True
6978591172,False
6978600067,False
6978614172,True
6978619902,True
6978636157,False
6978643655,True
6978645837,False
6978651549,False
6978658144,True
6978669499,False
6978673700,False
6978686168,False
6978691294,True
6978691747,False
6978693956,False
6978701592,False
6978701918,True
6978720079,True
6978721737,True
6978736076,False
6978739256,False
6978747150,True
6978775856,False
6978783558,False
6978792142,True
6978805831,True
6978814503,True
6978837186,True
6978841637,False
6978849195,True
6978876464,True
6978884011,False
6978915731,False
6978922253,True
6978938013,True
6978944450,False
6978954302,True
6978970109,True
6978991473,True
6979027775,True
6979043907,True
6979060825,False
6979062734,False
6979117075,True
6979137513,False
6979160804,False
6979186416,False
6979192138,False
6979199672,True
6979209436,False
6979230565,True
6979239985,False
6979283801,True
6979290105,True
6979320155,False
6979324642,False
6979328317,True
6979360382,False
6979400167,True
6979405038,True
6979474099,False
6979485334,True
6979494995,False
6979512350,True
6979540088,True
6979542601,True
6979559170,False
6979577574,False
6979595969,False
6979629280,True
6979636850,True
6979659041,False
6979684348,False
6979699001,True
6979729658,True
6979763405,False
6979766831,False
6979768964,False
6979812905,False
6979821437,True
6979845006,True
6979867201,False
6979891812,False
6979922334,True
6979949079,True
6979953365,True
6979960688,False
6979974846,True
6979993114,True
6980023881,False
6980024977,True
6980025608,False
6980064579,False
6980073252,True
6980084148,True
6980087607,True
6980099675,True
6980120660,False
6980128050,False
6980156276,True
6980158895,False
6980167582,True
6980192251,True
6980212619,False
6980222508,False
6980231302,True
6980238329,True
6980254277,True
6980270762,False
6980298973,False
6980300489,False
6980304796,True
6980324435,False
6980341700,True
6980378517,False
6980416649,True
6980426909,False
6980470589,True
6980475543,True
6980484157,True
6980513512,False
6980529918,True
6980571852,False
6980581137,True
6980605336,False
6980605797,False
6980622194,True
6980653147,True
6980687293,False
6980722267,False
6980741849,True
6980745169,False
6980749078,False
6980811854,False
6980819505,False
6980824615,True
6980883193,True
6980915641,False
6980920514,False
6980962256,False
6980997788,False
6981012043,False
6981014785,True
6981072080,False
6981090358,False
6981100206,False
6981103433,False
6981154086,True
6981154815,True
6981178199,True
6981197616,True
6981259585,True
6981261372,False
6981315861,False
6981377811,True
6981416882,False
6981424887,False
6981460699,False
6981469734,False
6981513135,True
6981563060,True
6981564206,False
6981567078,True
6981574529,True
6981607364,False
6981618312,True
6981624793,True
6981671228,False
6981683586,False
6981697633,False
6981727289,True
6981755194,False
6981774162,True
6981781750,False
6981832019,True
6981839493,False
6981885577,False
6981896893,False
6981897661,True
6981905201,False
6981929399,False
6981950419,True
6981967223,True
6981969501,False
6981991759,False
6981998447,True
6982002089,False
6982003502,False
6982007118,True
6982017447,True
6982022859,True
6982066736,True
6982091043,True
6982115863,True
6982128368,False
6982129873,False
6982133532,True
6982138608,False
6982151422,False
6982154928,True
6982166023,False
6982186553,True
6982207262,False
6982209741,True
6982215807,True
6982270112,True
6982273881,False
6982279456,False
6982284372,True
6982309569,True
6982311158,False
6982346955,False
6982393921,True
6982398499,True
6982466106,True
6982483885,True
6982497935,True
6982499801,False
6982511496,True
6982512414,True
6982515697,False
6982523027,True
6982563956,True
6982588117,False
6982588519,True
6982589674,False
6982597917,True
6982599218,True
6982614080,True
6982647058,False
6982649350,False
6982655703,False
6982689026,False
6982699287,True
6982712944,False
6982733669,False
6982751653,True
6982772285,False
6982781953,True
6982785724,True
6982801151,True
6982819189,True
6982820940,True
6982842411,True
6982846751,True
6982873234,False
6982884533,False
6982897261,False
6982905840,True
6982907348,True
6982920446,True
6982930715,False
6982943716,False
6982946267,True
6982948712,True
6982969464,True
6982971559,True
6982978425,False
6983000218,True
6983048193,True
6983048577,False
6983050709,False
6983079461,False
6983083857,True
6983085391,False
6983108842,True
6983115431,True
6983119793,True
6983123334,False
6983144767,False
6983153829,True
6983163779,False
6983165456,True
6983166920,False
6983187841,True
6983190785,True
6983205187,False
6983215361,True
6983218925,False
6983219612,True
6983250093,False
6983260631,True
6983264925,True
6983269426,False
6983287201,False
6983289061,False
6983302508,True
6983307961,True
6983310807,True
6983322747,True
6983341076,True
6983362733,True
6983362788,True
6983371653,True
6983379774,False
6983398038,True
6983411212,False
6983442594,False
6983447724,False
6983454643,False
6983504361,False
6983514032,False
6983514656,True
6983529274,True
6983559987,True
6983600347,True
6983604152,False
6983612200,True
6983614828,False
6983649850,True
6983664734,True
6983689918,True
6983707255,True
6983713760,False
6983771894,False
6983772475,False
6983797066,False
6983842823,True
6983850445,True
6983861298,True
6983930343,False
6983948405,True
6983980572,True
6983990314,False
6984015762,False
6984038663,False
6984049542,True
6984071793,True
6984088663,True
6984089623,False
6984117329,False
6984151343,True
6984153213,False
6984160161,True
6984198526,False
6984221670,True
6984227565,True
6984256703,False
6984264792,False
6984278811,False
6984298602,False
6984303131,True
6984329953,False
6984337392,True
6984404014,True
6984445277,True
6984453164,False
6984458122,False
6984479999,True
6984486256,True
6984490257,False
6984491428,False
6984518506,False
6984521895,False
6984523991,False
6984526749,True
6984556444,True
6984566122,True
6984570716,False
6984571072,False
6984587099,False
6984604877,True
6984604911,False
6984616772,True
6984637149,True
6984650082,True
6984654232,True
6984659465,False
6984679264,True
6984679635,False
6984685391,False
6984722843,True
6984732687,False
6984736893,False
6984738077,False
6984769338,False
6984780619,True
6984781287,True
6984793934,False
6984799472,False
6984839734,False
6984846428,True
6984849030,True
6984857241,True
6984897869,True
6984932622,True
6984940196,False
6984942080,False
6984947559,True
6984959911,False
6984998788,True
6985007991,True
6985013651,False
6985074644,True
6985096031,False
6985097077,False
6985114306,True
6985183171,False
6985195305,True
6985208499,False
6985217453,False
6985265629,False
6985274126,True
6985302598,False
6985304160,False
6985329471,False
6985354987,False
6985357123,False
6985359017,False
6985360985,False
6985382711,False
6985388050,False
6985407628,False
6985416823,False
6985443281,True
6985455530,True
6985471797,True
6985486095,False
6985503803,False
6985522033,True
6985541045,True
6985569367,False
6985574731,True
6985587094,False
6985604442,False
6985624026,False
6985627512,True
6985639360,True
6985639924,False
6985662794,True
6985682250,False
6985689589,True
6985701296,False
6985728936,True
6985741920,True
6985756865,True
6985774788,True
6985795693,True
6985802709,True
6985846645,False
6985853761,True
6985865609,False
6985884433,False
6985890451,False
6985890632,True
6985891905,False
6985894711,True
6985918608,True
6985925085,True
6985927232,True
6985928769,False
6985941571,True
6985965131,False
6985965591,False
6985972971,True
6985974988,False
6985989545,True
6985995402,False
6986017280,False
6986023970,True
6986037469,True
6986040813,False
6986042060,True
6986057755,False
6986068779,True
6986086739,True
6986096267,True
6986103339,False
6986110401,True
6986113921,True
6986134596,True
6986137880,False
6986152348,False
6986159625,False
6986161854,False
6986170549,True
6986174777,False
6986185337,True
6986212989,False
6986219981,False
6986222864,True
6986241916,True
6986255255,True
6986264417,False
6986265582,False
6986336805,True
6986339514,False
6986376736,True
6986387287,False
6986391630,True
6986464599,False
6986466735,True
6986482798,False
6986484266,False
6986543619,True
6986565633,True
6986578306,False
6986610094,False
6986648325,False
6986660210,True
6986674874,False
6986680537,False
6986694396,False
6986715709,False
6986746067,True
6986749610,False
6986752000,False
6986752986,True
6986772455,False
6986800822,True
6986826937,False
6986827755,False
6986839203,True
6986847481,False
6986860498,True
6986869890,False
6986898935,False
6986906196,True
6986920775,False
6986969936,False
6986973863,True
6986994410,False
6987028756,True
6987039032,False
6987063542,False
6987097738,True
6987109198,False
6987116927,False
6987131583,False
